property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
1313803880,2973167215,SEWA,2290178,PENDING,SINGLE_FAMILY,475 SE Barrington Dr Unit C,475 SE Barrington Dr,Unit C,Oak Harbor,WA,98277,2,1,,672,2003,7,265000,2024-10-03,,,174980,232558,FALSE,3625,394,Island,53029,1,300,,4788848,Stuart Mcnabb,A-SEWA-122803,,1095858,723933,O-SEWA-8677,Oak Harbor School District
2055486046,2973289014,SEWA,2298146,FOR_SALE,SINGLE_FAMILY,625 SW Founders Dr,625 SW Founders Dr,,Oak Harbor,WA,98277,3,2,1,2641,2018,6,799950,2024-10-04,,,709596,876000,FALSE,8049,303,Island,53029,1,8,2,1216150,Kelli Lang,A-SEWA-87431,870001607,4762416,100133309,O-SEWA-7832,Oak Harbor School District
2981353679,2973199896,SEWA,2297709,PENDING,SINGLE_FAMILY,605 NW 12th Loop,605 NW 12th Loop,,Oak Harbor,WA,98277,2,1,,1270,2003,7,399000,2024-10-03,175000,2011-11-07,390873,441000,FALSE,2222,314,Island,53029,1,235,1,100255627,Lisa Anderson,A-SEWA-53669,,2081115,100255600,O-SEWA-7892,Oak Harbor School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
9734141859,2972218048,SEWA,2291792,FOR_SALE,SINGLE_FAMILY,208 S 2nd St,208 S 2nd St,,Oakville,WA,98568,3,2,,1600,2024,23,459800,2024-09-17,,,,,TRUE,7200,287,Grays Harbor,53027,1,0,2,3712783,Mark Weaver,A-SEWA-92238,,3713138,3712778,O-SEWA-9555,Oakville School District
1232025069,2972501841,SEWA,2293886,FOR_SALE,MOBILE,9 Craftdale Rd,9 Craftdale Rd,,Oakville,WA,98568,3,2,,1344,1980,18,435000,2024-09-22,,,273186,426300,FALSE,348480,324,Grays Harbor,53027,1,0,,3703581,Larry Weaver,A-SEWA-61896,,3713138,3712778,O-SEWA-9555,Oakville School District
9288497367,2972180006,SEWA,2291517,FOR_SALE,LAND,27 Alfredson Rd,27 Alfredson Rd,,Oakville,WA,98568,,,,,,24,69000,2024-09-16,,,,,FALSE,45002,,Grays Harbor,53027,,0,,3703581,Larry Weaver,A-SEWA-61896,,3713138,3712778,O-SEWA-9555,Oakville School District
1220360829,2972083710,SEWA,2290585,FOR_SALE,SINGLE_FAMILY,30 Alfredson Rd,30 Alfredson Rd,,Oakville,WA,98568,3,2,,2240,2019,27,710000,2024-09-13,125000,2017-07-07,541946,710530,FALSE,195998,317,Grays Harbor,53027,2,0,6,3703581,Larry Weaver,A-SEWA-61896,,3713138,3712778,O-SEWA-9555,Oakville School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
1390014352,2973506336,SEWA,2300340,FOR_SALE,SINGLE_FAMILY,1085 Fairwood Dr SW,1085 Fairwood Dr,,Ocean Shores,WA,98569,2,1,,1250,2016,0,385000,2024-10-10,169900,2016-12-02,324299,363440,FALSE,9325,308,Grays Harbor,53027,1,0,,183001,Thorn Ward,A-SEWA-7088,,,138872,O-SEWA-9398,North Beach School District
1428597505,2973365321,SEWA,2294214,FOR_SALE,LAND,751 Chenois Ave NE Lot 375,751 Chenois Ave,Lot 375,Ocean Shores,WA,98569,,,,,,3,69000,2024-10-07,,,35000,27000,FALSE,8400,,Grays Harbor,53027,,0,,965708,Marjie Southall,A-SEWA-41900,,,138872,O-SEWA-9398,North Beach School District
9866432666,2973212009,SEWA,2297835,FOR_SALE,LAND,384 Lake Bay Loop SE Lot 1,384 Lake Bay Loop,Lot 1,Ocean Shores,WA,98569,,,,,,7,42000,2024-10-03,,,45000,,FALSE,8303,,Grays Harbor,53027,,0,,183001,Thorn Ward,A-SEWA-7088,,,138872,O-SEWA-9398,North Beach School District
9749337066,2973380228,SEWA,2299063,FOR_SALE,LAND,171 N Oar Loop NW Lots 205 & 206,171 N Oar Loop,Lots 205 & 206,Ocean Shores,WA,98569,,,,,,2,200000,2024-10-08,,,,,FALSE,14301,,Grays Harbor,53027,,0,,,Stuart May,A-SEWA-78262,,,3215339,O-SEWA-1715,North Beach School District
9815536153,2973229306,SEWA,2298253,PENDING,LAND,905 Tall Ships Ct SW,905 Tall Ships Ct,,Ocean Shores,WA,98569,,,,,,7,65000,2024-10-03,,,70000,76900,FALSE,7150,,Grays Harbor,53027,,0,,2785785,Sandra Heart,A-SEWA-106572,871509857,,,O-SEWA-7823,North Beach School District
2061045518,2973465160,SEWA,2300316,FOR_SALE,SINGLE_FAMILY,312 Mast Ave NW,312 Mast Ave,,Ocean Shores,WA,98569,2,2,,865,2020,0,340000,2024-10-10,10000,2018-06-12,250719,326406,FALSE,7841,393,Grays Harbor,53027,1,0,,3649505,Victoria Eliason,A-SEWA-118850,,,138872,O-SEWA-9398,North Beach School District
2264377581,2973289795,SEWA,2298613,FOR_SALE,SINGLE_FAMILY,322 Bass Ave NE,322 Bass Ave,,Ocean Shores,WA,98569,6,3,,3512,1978,6,385000,2024-10-04,,,405271,440196,FALSE,15398,110,Grays Harbor,53027,2,12,2,4429594,Stephanie Cork,A-SEWA-125402,,3981072,2130481,O-SEWA-3073,North Beach School District
2571883543,2973318679,SEWA,2298084,FOR_SALE,SINGLE_FAMILY,126 Jib St NW,126 Jib St,,Ocean Shores,WA,98569,4,1,,2191,2024,5,469900,2024-10-05,56500,2022-07-05,40000,444000,TRUE,7700,214,Grays Harbor,53027,1,0,2,1501101,Mike & Cindy Thuirer,A-SEWA-59226,,,1916874,O-SEWA-3150,North Beach School District
1618160948,2973405721,SEWA,2295941,FOR_SALE,MOBILE,1430 Ocean Shores Blvd SW,1430 Ocean Shores Blvd,,Ocean Shores,WA,98569,3,2,,1279,2022,2,350000,2024-10-08,35500,2020-09-30,250113,331000,FALSE,7700,274,Grays Harbor,53027,1,13,,4444602,Kevin Spivey,A-SEWA-104867,,4443460,4440593,O-SEWA-5984,North Beach School District
2064085216,2973295100,SEWA,2298240,FOR_SALE,SINGLE_FAMILY,625 Weatherwax Loop NE,625 Weatherwax Loop,,Ocean Shores,WA,98569,3,1,,1400,1994,5,350000,2024-10-05,,,275711,398000,FALSE,7475,250,Grays Harbor,53027,1,0,1,1150949,Jessie Ellis,A-SEWA-10955,,,138872,O-SEWA-9398,North Beach School District
1486301171,2972593644,SEWA,2294503,FOR_SALE,CONDOS,1399 Ocean Shores Blvd SW Unit 3N-J,1399 Ocean Shores Blvd,Unit 3N-J,Ocean Shores,WA,98569,2,2,,1100,1985,16,10000,2024-09-24,,,9578,406000,FALSE,,9,Grays Harbor,53027,1,210,,494087,"April Swenson, Broker",A-SEWA-43642,,4335745,1333515,O-SEWA-1710,North Beach School District
2756535065,2972609828,SEWA,2294025,FOR_SALE,MOBILE,384 N Razor Clam Dr SW,384 N Razor Clam Dr,,Ocean Shores,WA,98569,3,2,,1040,2009,15,315000,2024-09-25,129000,2009-07-10,202463,339000,FALSE,7700,303,Grays Harbor,53027,1,0,,3684424,Dina Knaak,A-SEWA-120799,89672155,,3215339,O-SEWA-1715,North Beach School District
1945256230,2972581360,SEWA,2292911,FOR_SALE,MOBILE,973 Catala Ave SE,973 Catala Ave,,Ocean Shores,WA,98569,2,1,,1026,2017,16,365000,2024-09-24,290000,2021-10-05,194430,358871,FALSE,16801,356,Grays Harbor,53027,1,0,,1697669,Linda L. Benson,A-SEWA-83019,,,3215339,O-SEWA-1715,North Beach School District
2300843634,2972586786,SEWA,2288314,FOR_SALE,LAND,859 Point Brown Ave SW,859 Point Brown Ave,,Ocean Shores,WA,98569,,,,,,16,41000,2024-09-24,17910,2004-07-15,50000,41000,FALSE,12001,,Grays Harbor,53027,,0,,4444602,Kevin Spivey,A-SEWA-104867,,4443460,4440593,O-SEWA-5984,North Beach School District
2487065035,2972597005,SEWA,2293957,FOR_SALE,SINGLE_FAMILY,556 Makah Ave SE,556 Makah Ave,,Ocean Shores,WA,98569,3,2,,1326,1983,16,579000,2024-09-24,,,336158,659624,FALSE,9000,437,Grays Harbor,53027,2,15,2,100147076,William Bickel,A-SEWA-5469,,100144266,100144263,O-SEWA-7326,North Beach School District
2332201597,2972590235,SEWA,2294449,FOR_SALE,LAND,569 Weatherwax Loop NE Lot 7,569 Weatherwax Loop,Lot 7,Ocean Shores,WA,98569,,,,,,16,39000,2024-09-24,29900,2005-03-04,40000,85000,FALSE,7437,,Grays Harbor,53027,,0,,,Charlotte Mullen,A-SEWA-127775,,,3215339,O-SEWA-1715,North Beach School District
2283216843,2972585399,NTTX,20733488,FOR_SALE,LAND,155 S Narwhal Loop SW,155 S Narwhal Loop,,Ocean Shores,WA,98569,,,,,,16,55999,2024-09-24,,2003-12-30,50000,116000,FALSE,7710,,Grays Harbor,53027,,0,,3425492,Julie Winter,A-NTTX-0477890,,,,O-NTTX-SOLR01,North Beach School District
9221014651,2972578347,SEWA,2293931,FOR_SALE,CONDOS,401 Westport View St SW Unit 505,401 Westport View St,Unit 505,Ocean Shores,WA,98569,2,1,,1031,2006,16,385000,2024-09-24,210000,2020-05-22,361680,383966,FALSE,,373,Grays Harbor,53027,1,550,,,Elizabeth Toedt,A-SEWA-100634,,,1916874,O-SEWA-3150,North Beach School District
9194799381,2972551630,SEWA,2294268,FOR_SALE,TOWNHOMES,895 Minard Ave NW,895 Minard Ave,,Ocean Shores,WA,98569,3,2,,1882,2024,17,694900,2024-09-23,15750,2020-10-26,,675826,TRUE,12471,369,Grays Harbor,53027,2,0,3,1122325,"Ocean Shores real estate brokers, Steven Simmons and Marti Schmidt",A-SEWA-49536,,,138872,O-SEWA-9398,North Beach School District
9948083685,2972551388,SEWA,2294263,FOR_SALE,TOWNHOMES,891 Minard Ave NW,891 Minard Ave,,Ocean Shores,WA,98569,3,2,,1882,2024,17,694900,2024-09-23,,,,675826,TRUE,9568,369,Grays Harbor,53027,2,0,3,1122325,"Ocean Shores real estate brokers, Steven Simmons and Marti Schmidt",A-SEWA-49536,,,138872,O-SEWA-9398,North Beach School District
9934133391,2972535418,SEWA,2292742,PENDING,SINGLE_FAMILY,31 Ocean Ln,31 Ocean Ln,,Ocean Shores,WA,98569,3,1,,2576,2001,17,849950,2024-09-23,595000,2021-09-24,602496,649300,FALSE,9583,330,Grays Harbor,53027,2,12,,3893105,Bao Kieu,A-SEWA-126336,,3419179,3411019,O-SEWA-5813,North Beach School District
2103811933,2972543073,SEWA,2294070,FOR_SALE,MOBILE,908 Beachcomber Ct SW,908 Beachcomber Ct,,Ocean Shores,WA,98569,2,1,,1026,2024,17,314950,2024-09-23,,,43000,311119,TRUE,6721,307,Grays Harbor,53027,1,0,,3197216,Chase Lipke,A-SEWA-114037,866518035,714106,39775,O-SEWA-490,North Beach School District
9183359058,2972532374,SEWA,2293902,PENDING,SINGLE_FAMILY,444 Lupine Ln SE,444 Lupine Ln,,Ocean Shores,WA,98569,3,1,1,1394,2023,17,769900,2024-09-23,,,70000,767753,TRUE,3485,552,Grays Harbor,53027,2,175,1,100150660,Gina Cooper,A-SEWA-121275,,100150345,100150356,O-SEWA-6330,North Beach School District
2080176063,2972389626,SEWA,2293112,FOR_SALE,SINGLE_FAMILY,582 Blue Wing Loop SE,582 Blue Wing Loop,,Ocean Shores,WA,98569,3,1,,1448,2017,20,459000,2024-09-20,29900,2005-01-20,411598,484000,FALSE,7933,317,Grays Harbor,53027,1,0,2,183001,Thorn Ward,A-SEWA-7088,,,138872,O-SEWA-9398,North Beach School District
9250778526,2960362387,SEWA,2169739,FOR_SALE,LAND,342 Duck Lake Dr NE Lot 25,342 Duck Lake Dr,Lot 25,Ocean Shores,WA,98569,,,,,,19,45000,2024-09-21,,,,,FALSE,7200,,Grays Harbor,53027,,14,,4430470,Dylan Chau,A-SEWA-134846,,,2021506,O-SEWA-5074,North Beach School District
9272692471,2972390496,SEWA,2293402,FOR_SALE,LAND,1354 Storm King Ave SW Lot 15,1354 Storm King Ave,Lot 15,Ocean Shores,WA,98569,,,,,,20,130000,2024-09-20,,,,,FALSE,8160,,Grays Harbor,53027,,0,,100254629,Helen Immelt,A-SEWA-146467,,3466292,4045695,O-SEWA-362,North Beach School District
2173462377,2972373104,SEWA,2287665,FOR_SALE,SINGLE_FAMILY,538 Canal Dr NE,538 Canal Dr,,Ocean Shores,WA,98569,3,2,,2198,2008,20,559000,2024-09-20,,,439072,553245,FALSE,8764,254,Grays Harbor,53027,1,0,2,,Bruce Frazier,A-SEWA-130588,,,1916874,O-SEWA-3150,North Beach School District
2280869089,2972335286,SEWA,2289856,FOR_SALE,LAND,428 Cygnus Ave SW Lot 279,428 Cygnus Ave,Lot 279,Ocean Shores,WA,98569,,,,,,21,64500,2024-09-19,5500,2003-10-08,50000,80000,FALSE,7150,,Grays Harbor,53027,,0,,4433167,Ioannis Piliaris,A-SEWA-128129,,3976874,3976873,O-SEWA-4602,North Beach School District
9180958353,2972326415,SEWA,2291685,FOR_SALE,LAND,854 Mount Olympus Ave SE Lot 473,854 Mount Olympus Ave,Lot 473,Ocean Shores,WA,98569,,,,,,21,42500,2024-09-19,,,,,FALSE,8698,,Grays Harbor,53027,,0,,4444618,Allison Daniels,A-SEWA-130169,,4443460,4440593,O-SEWA-5984,North Beach School District
9733315166,2972408535,PROR,24286622,FOR_SALE,LAND,958 Gemini Ct,958 Gemini Ct,,Ocean Shores,WA,98569,,,,,,19,99000,2024-09-21,59500,2021-06-30,45000,66000,FALSE,12632,,Grays Harbor,53027,,15,,4356420,Ashley Sagor,A-PROR-SAGORASH,861096456,3185939,2994638,O-PROR-4BHH04,North Beach School District
9342066998,2972318731,SEWA,2292860,PENDING,LAND,119 Aquila Ct SW Lot 782,119 Aquila Ct,Lot 782,Ocean Shores,WA,98569,,,,,,21,48000,2024-09-19,9000,1999-06-29,40000,,FALSE,7156,,Grays Harbor,53027,,0,,3684424,Dina Knaak,A-SEWA-120799,89672155,,3215339,O-SEWA-1715,North Beach School District
9778874303,2972443714,SEWA,2292957,PENDING,SINGLE_FAMILY,1261 Storm King Ave SW,1261 Storm King Ave,,Ocean Shores,WA,98569,2,1,,1014,2025,19,370755,2024-09-21,,,45000,360578,TRUE,8400,366,Grays Harbor,53027,1,0,1,3504193,Kimberly Colegrove,A-SEWA-120088,,,138872,O-SEWA-9398,North Beach School District
1242445715,2972276058,SEWA,2292243,PENDING,SINGLE_FAMILY,116 Bufflehead St SW,116 Bufflehead St,,Ocean Shores,WA,98569,3,1,,1584,1979,22,354950,2024-09-18,415000,2023-06-20,309681,439000,FALSE,7695,224,Grays Harbor,53027,2,0,1,3684738,Berklee Olson,A-SEWA-114891,,3313089,3313090,O-SEWA-4484,North Beach School District
1893916847,2972275415,SEWA,2292501,FOR_SALE,LAND,444 N Portal Loop SW,444 N Portal Loop,,Ocean Shores,WA,98569,,,,,,22,120000,2024-09-18,,,75000,116706,FALSE,7456,,Grays Harbor,53027,,0,,1652541,Kristopher Shook,A-SEWA-36484,,3861130,132518,O-SEWA-9271,North Beach School District
2021195448,2972180923,SEWA,2290964,FOR_SALE,MOBILE,195 Canal Dr SE,195 Canal Dr,,Ocean Shores,WA,98569,3,2,,1296,2008,24,225000,2024-09-16,253500,2023-01-20,288903,324000,FALSE,8996,174,Grays Harbor,53027,1,15,,4429614,CATHERINE MARIE WRIGHT,A-SEWA-126832,,4335745,1333515,O-SEWA-1710,North Beach School District
2401165264,2972268483,SEWA,2290377,FOR_SALE,TOWNHOMES,992 Point Brown Ave SE Apt 2,992 Point Brown Ave,Apt 2,Ocean Shores,WA,98569,3,2,,1776,2001,22,350000,2024-09-18,143000,2018-10-25,196420,350374,FALSE,8996,197,Grays Harbor,53027,2,200,1,4519276,Karla Johnson,A-SEWA-129477,861501314,4519049,4519048,O-SEWA-6874,North Beach School District
2048548650,2972208258,SEWA,2290448,FOR_SALE,MOBILE,700 S Rain St NE,700 S Rain St,,Ocean Shores,WA,98569,3,1,,924,1975,23,249900,2024-09-17,65000,2002-08-14,137596,243040,FALSE,8289,270,Grays Harbor,53027,1,0,2,1501101,Mike & Cindy Thuirer,A-SEWA-59226,,,1916874,O-SEWA-3150,North Beach School District
1477480576,2972125266,SEWA,2289088,FOR_SALE,LAND,1003 Discovery Ave SE Lot 173,1003 Discovery Ave,Lot 173,Ocean Shores,WA,98569,,,,,,26,109900,2024-09-14,11500,1999-11-12,75000,111746,FALSE,7438,,Grays Harbor,53027,,0,,1501101,Mike & Cindy Thuirer,A-SEWA-59226,,,1916874,O-SEWA-3150,North Beach School District
2711589373,2972119701,SEWA,2284950,FOR_SALE,MOBILE,737 Edgewood Ave NE,737 Edgewood Ave,,Ocean Shores,WA,98569,3,2,,1026,1996,26,259000,2024-09-14,75000,2003-07-07,171458,251890,FALSE,8399,252,Grays Harbor,53027,1,0,,,Bruce Frazier,A-SEWA-130588,,,1916874,O-SEWA-3150,North Beach School District
1599068710,2972109936,SEWA,2289164,FOR_SALE,SINGLE_FAMILY,894 Mount Olympus Ave SE,894 Mount Olympus Ave,,Ocean Shores,WA,98569,1,,,972,1995,26,375000,2024-09-14,169700,2017-09-28,305312,370855,FALSE,17032,386,Grays Harbor,53027,2,0,,2253704,Mary Gordon,A-SEWA-104091,,,1916874,O-SEWA-3150,North Beach School District
9706611250,2972097621,SEWA,2290455,FOR_SALE,SINGLE_FAMILY,510 Snowberry Ln SW,510 Snowberry Ln,,Ocean Shores,WA,98569,2,1,,1006,2019,27,549900,2024-09-13,430000,2022-11-04,289403,543723,FALSE,2178,547,Grays Harbor,53027,1,175,,100150660,Gina Cooper,A-SEWA-121275,,100150345,100150356,O-SEWA-6330,North Beach School District
2296558051,2971984251,SEWA,2289353,FOR_SALE,LAND,716 Reporter Ct SW,716 Reporter Ct,,Ocean Shores,WA,98569,,,,,,29,39000,2024-09-11,,,60000,,FALSE,6542,,Grays Harbor,53027,,0,,3684676,David Pichler,A-SEWA-113677,,4122707,100202762,O-SEWA-7663,North Beach School District
2228547981,2971974749,SEWA,2288043,FOR_SALE,SINGLE_FAMILY,213 N Wynoochee Dr SW,213 N Wynoochee Dr,,Ocean Shores,WA,98569,2,1,,1107,2024,29,409900,2024-09-11,32000,2023-01-31,40000,398649,TRUE,7480,370,Grays Harbor,53027,1,0,2,100491031,Stephen Poole,A-SEWA-149427,,,1916874,O-SEWA-3150,North Beach School District
2753405949,2971947241,SEWA,2289269,FOR_SALE,LAND,570 NE Puffin Ave,570 NE Puffin Ave,,Ocean Shores,WA,98569,,,,,,29,45000,2024-09-11,38000,2022-12-12,30000,40246,FALSE,8706,,Grays Harbor,53027,,13,,4437847,Margareta Coguteac,A-SEWA-134770,,3081065,1794189,O-SEWA-2789,North Beach School District
9513705437,2972931528,SEWA,2296437,FOR_SALE,SINGLE_FAMILY,1080 Fairwood Dr SW,1080 Fairwood Dr,,Ocean Shores,WA,98569,1,,,440,2024,11,204900,2024-09-29,,,,203000,TRUE,2100,466,Grays Harbor,53027,1,0,,183001,Thorn Ward,A-SEWA-7088,,,138872,O-SEWA-9398,North Beach School District
2304256175,2972085330,SEWA,2290639,PENDING,SINGLE_FAMILY,293 Duck Lake Dr NE,293 Duck Lake Dr,,Ocean Shores,WA,98569,3,1,,1450,2024,27,410000,2024-09-13,,,49059,416000,TRUE,8360,283,Grays Harbor,53027,1,0,2,4433547,Michaela Nuth,A-SEWA-101148,,4721030,4721029,O-SEWA-6529,North Beach School District
9860558575,2973016670,SEWA,2296465,FOR_SALE,LAND,278 Octopus Ave NE Lot 522,278 Octopus Ave,Lot 522,Ocean Shores,WA,98569,,,,,,10,60000,2024-09-30,20000,2020-09-14,45000,,FALSE,8400,,Grays Harbor,53027,,0,,2253704,Mary Gordon,A-SEWA-104091,,,1916874,O-SEWA-3150,North Beach School District
2141003344,2973272698,SEWA,2298549,FOR_SALE,SINGLE_FAMILY,117 Bufflehead St SW,117 Bufflehead St,,Ocean Shores,WA,98569,3,1,,1290,2005,6,399000,2024-10-04,,,307805,396815,FALSE,7886,309,Grays Harbor,53027,1,0,2,100009043,Jessie Early,A-SEWA-144016,,3313089,4065288,O-SEWA-5939,North Beach School District
1913292873,2973023188,SEWA,2296780,FOR_SALE,LAND,509 Chenois Ave NE Lot 220,509 Chenois Ave,Lot 220,Ocean Shores,WA,98569,,,,,,10,59999,2024-09-30,11000,2018-10-18,25000,25000,FALSE,8334,,Grays Harbor,53027,,0,,4781368,Anthony Black,A-SEWA-139876,,,1916874,O-SEWA-3150,North Beach School District
1605232998,2972935480,SEWA,2296182,FOR_SALE,SINGLE_FAMILY,546 Puffin Ave NE,546 Puffin Ave,,Ocean Shores,WA,98569,2,1,,880,2023,11,339000,2024-09-29,45000,2022-07-19,30000,339401,TRUE,8400,385,Grays Harbor,53027,1,0,,1128506,Richard Lashance,A-SEWA-33024,862500499,,3215339,O-SEWA-1715,North Beach School District
2963621908,2972609868,SEWA,2292391,PENDING,SINGLE_FAMILY,440 Seashore St SW,440 Seashore St,,Ocean Shores,WA,98569,2,2,,1118,2008,15,359500,2024-09-25,230000,2017-10-13,332456,389000,FALSE,7767,322,Grays Harbor,53027,1,0,1,1150949,Jessie Ellis,A-SEWA-10955,,,138872,O-SEWA-9398,North Beach School District
2163556424,2973060526,SEWA,2296904,FOR_SALE,LAND,1161 Ocean Shores Blvd SW Lot 8,1161 Ocean Shores Blvd,Lot 8,Ocean Shores,WA,98569,,,,,,9,345000,2024-10-01,279900,2021-04-23,190512,335530,FALSE,13194,,Grays Harbor,53027,,14,,4790938,Thomas Earnest,A-SEWA-140046,,2964593,11119,O-SEWA-9817,North Beach School District
1358083158,2973163629,SEWA,2297855,PENDING,SINGLE_FAMILY,580 Mount Olympus Ave SE,580 Mount Olympus Ave,,Ocean Shores,WA,98569,3,2,,1756,1995,8,539950,2024-10-02,162000,2000-09-07,405483,535000,FALSE,10903,307,Grays Harbor,53027,2,14,1,2169852,Thuy Nguyen,A-SEWA-100130,,3081065,1794189,O-SEWA-2789,North Beach School District
2004975133,2972815752,SEWA,2294931,PENDING,SINGLE_FAMILY,281 Glacier Ct SE,281 Glacier Ct,,Ocean Shores,WA,98569,3,1,,1998,1986,14,375000,2024-09-26,308000,2007-05-25,424019,634000,FALSE,10807,188,Grays Harbor,53027,2,0,1,862981,Samuel Ross,A-SEWA-25238,,2964593,11090,O-SEWA-6040,North Beach School District
9546223314,2973211651,SEWA,2297847,FOR_SALE,LAND,395 Duck Lake Dr NE Lot 71,395 Duck Lake Dr,Lot 71,Ocean Shores,WA,98569,,,,,,7,42000,2024-10-03,,,45000,,FALSE,8519,,Grays Harbor,53027,,0,,183001,Thorn Ward,A-SEWA-7088,,,138872,O-SEWA-9398,North Beach School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
1083706342,2973495875,SPWA,202424211,FOR_SALE,SINGLE_FAMILY,408 S Division St,408 S Division St,,Odessa,WA,99159,4,2,,2365,1948,0,205000,2024-10-10,,,69500,210000,FALSE,7911,87,Lincoln,53043,,0,1,3619442,Amber Zagelow,A-SPWA-16363,862000455,,,O-SPWA-1333,Odessa School District
9190291750,2973497297,SEWA,2299083,FOR_SALE,SINGLE_FAMILY,207 N Birch St,207 N Birch St,,Odessa,WA,99159,3,1,,1500,1900,0,69500,2024-10-10,,,24800,132000,FALSE,9101,46,Lincoln,53043,1,0,,3619441,Amber Zaglow,A-SEWA-117488,,1221442,839887,O-SEWA-4129,Odessa School District
2161375708,2971930893,SEWA,2289005,FOR_SALE,SINGLE_FAMILY,403 S Alder St,403 S Alder St,,Odessa,WA,99159,3,1,1,2692,1948,30,249995,2024-09-10,,,77700,248440,FALSE,7910,93,Lincoln,53043,1,0,1,349502,Rick Sawyer,A-SEWA-47265,,1221442,839887,O-SEWA-4129,Odessa School District
1083706342,2973492777,SEWA,2299085,FOR_SALE,SINGLE_FAMILY,408 S Division St,408 S Division St,,Odessa,WA,99159,4,1,,2365,1948,0,205000,2024-10-10,,,69500,210000,FALSE,7911,87,Lincoln,53043,1,0,1,3619441,Amber Zaglow,A-SEWA-117488,,1221442,839887,O-SEWA-4129,Odessa School District
9951266153,2973497537,SEWA,2299084,FOR_SALE,LAND,Birch St Lot 1,Birch St,Lot 1,Odessa,WA,99159,,,,,,0,13500,2024-10-10,,,,,FALSE,4900,,Lincoln,53043,,0,,3619441,Amber Zaglow,A-SEWA-117488,,1221442,839887,O-SEWA-4129,Odessa School District
9454379426,2973121206,SEWA,2296885,FOR_SALE,SINGLE_FAMILY,14114 Airway Dr E,14114 Airway Dr,,Odessa,WA,99159,4,2,,3006,1982,8,675000,2024-10-02,,,295260,475200,FALSE,381586,225,Lincoln,53043,1,0,4,1893897,Toni Stanford,A-SEWA-96381,,4239335,4244338,O-SEWA-6663,Odessa School District
2160220464,2972810587,SEWA,2294988,PENDING,SINGLE_FAMILY,206 S Alder St,206 S Alder St,,Odessa,WA,99159,3,1,,2500,1952,14,259000,2024-09-26,,,110140,256160,FALSE,8712,104,Lincoln,53043,1,0,4,2164109,Brenda Roosma,A-SEWA-14885,,,,O-SEWA-141,Odessa School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
9932847540,2972094838,SEWA,2290501,FOR_SALE,LAND,Big Mulie Buck Rd,Big Mulie Buck Rd,,Okanogan,WA,98840,,,,,,27,97500,2024-09-13,,,,,FALSE,3484796,,Okanogan,53047,,0,,3458982,Brent Wolters,A-SEWA-100343,,4080488,2896650,O-SEWA-2735,Okanogan School District
9394063900,2972255645,SEWA,2292231,FOR_SALE,SINGLE_FAMILY,410A Conconully Rd,410A Conconully Rd,,Okanogan,WA,98840,5,1,,3036,1952,22,349000,2024-09-18,,,,,FALSE,43560,115,Okanogan,53047,1,0,1,3617366,Nate Brown,A-SEWA-120097,873501704,,,O-SEWA-7880,Omak School District
2838524203,2972536957,SEWA,2291673,FOR_SALE,LAND,33 Madd Rd,33 Madd Rd,,Okanogan,WA,98840,,,,,,17,125000,2024-09-23,120000,2018-07-26,41000,240000,FALSE,1742396,,Okanogan,53047,,0,,3684603,Andreas Collum,A-SEWA-112980,,4481520,2026914,O-SEWA-2383,Okanogan School District
